DATE,GOOG,NVDA,AMZN,RPD,SPLK,PYPL,AAPL,SNPS,MU,MSFT
7/25/17,-0.003265935,0.00078652,0.001751752,0.010922439,0.004074653,-0.008034918,0.006173264,0.001309758,-0.02965621,0.005270639
7/26/17,-0.007232696,-0.002507913,0.009160369,-0.00060042,0.004521972,0.005286957,0.000717056,0.001565967,-0.001340932,-0.003908624
7/27/17,-0.018761122,-0.039579725,-0.022264634,-0.032829696,-0.030525507,-0.014032422,-0.020966231,-0.006396471,-0.000991572,-0.008167756
7/28/17,0.012966995,0.025256979,0.007774941,-0.014406763,-0.00448543,-0.010084119,-0.002605299,0.002620203,-0.02295847,0.005078592
7/31/17,-0.012166419,-0.014842233,-0.031166099,-0.048194357,-0.003493308,-0.013907958,-0.007835824,-0.000391722,-0.045533495,-0.008219224
8/1/17,-0.001663796,0.014451296,8.03E-05,0.005903592,-0.003151699,0.005746171,0.00635135,-0.001691938,0.004243288,-0.007138965
8/2/17,0.001915009,-0.008238976,-0.005886905,-0.015810606,-0.033081683,-0.009260105,-0.013526532,-0.012026289,-0.011460448,-0.004005254
8/3/17,-0.007216899,0.012755198,-0.012636156,0.009234894,0.007095823,-0.012587341,-0.009468435,-0.000131397,-0.019922395,-0.000554247
8/4/17,0.001304786,-0.001135651,-0.002124152,-0.011224945,0.00436096,0.004085808,0.002048263,0.007205114,0.00215131,0.003859944
8/7/17,0.000322855,0.023244575,0.001633954,0.000664231,-0.015308567,0.007407441,0.011080621,0.005980257,0.023355626,-0.005509656
8/8/17,-0.000323646,-0.020861328,-0.004545943,-0.140309959,0.000509554,-0.002183224,0.009288381,-0.004027287,0.008007005,0.009663245
8/9/17,0.002484392,0.021613574,-0.000600628,0.017816374,0.004600843,0.011800542,0.01123888,0.005218538,0.00245227,0.003040356
8/10/17,-0.011300051,-0.044055803,-0.020050123,-0.005294519,-0.032034598,-0.020809211,-0.029061115,-0.011957307,-0.029039502,-0.006838349
8/11/17,0.007045838,-0.007537564,0.008288472,0.031354626,0.024172988,0.003278974,0.005603683,0.003546336,0.020559786,0.012351833
8/14/17,0.000151745,0.053232916,0.004985457,0.009532961,-0.003066964,0.007648546,0.003321117,0.005449605,0.014468044,0.007228126
8/15/17,-0.002177152,-0.009714311,-0.006248626,0.02182812,-0.006671824,0.006555196,0.005833815,0.00950431,0.006083155,-0.005040539
8/16/17,0.001803213,-0.014666369,-0.003541127,0.018282045,0.040129619,0.005655371,-0.006132139,0.009911136,0.022073042,0.00421798
8/17/17,-0.016115682,-0.020473928,-0.017819199,0.024648077,-0.024379234,-0.014400785,-0.016709981,0.000521241,-0.023357752,-0.01616695
8/18/17,0.000395391,-0.013347063,-0.003052292,-0.007242035,0.0048999,0.001346802,-0.002283106,0.005063302,0.013921339,0.003039516
8/21/17,-0.003677082,-0.020769308,-0.004479666,-0.015314235,0.011754963,0.001179146,-0.001842967,0.008114941,-0.032287711,-0.004425398
8/22/17,0.013029394,0.012754011,0.011839383,-0.004907985,0.002821344,0.018580495,0.009748198,0.007895113,0.019901154,0.01113337
8/23/17,0.005484267,0.028136413,-0.001439465,-0.008082108,-0.000165741,-0.004154555,0.005704451,-0.00050923,0.015889113,-0.003294896
8/24/17,-0.007978679,-0.011496109,-0.005204554,0.003712876,-0.006613781,-0.003659961,-0.007256835,-0.001653629,-0.010860729,-0.000687616
8/25/17,-0.008263701,-0.014304141,-0.011297891,-0.008052072,-0.017734455,-0.005985055,0.001314513,-0.00330705,-0.000330087,-0.000549149
8/28/17,-0.002393692,0.002366865,-0.00054952,0.004343786,-0.008032172,0.003641182,0.008270934,-0.00050755,0.021135562,-0.003153063
8/29/17,0.017729427,0.012893943,0.014846687,0.010562385,0.016128119,0.019697732,0.017399281,0.008410907,0.023462429,0.011011811
8/30/17,0.010294097,0.001087022,0.009501481,0.044774569,0.022195732,0.011724609,-0.002751033,0.011243881,-0.001264622,0.013603801
8/31/17,0.008091584,0.017503572,0.006034898,-0.002369669,0.016531786,-0.005174656,0.002197535,0.00836616,0.011324437,0.009946319
9/1/17,-0.004035204,0.002996389,-0.006063867,0.021102776,0.005952399,-0.008425196,-0.004561358,0.004487107,0.014522115,-0.010359998
9/5/17,-0.004974413,-0.014777857,-0.010439788,-0.012255771,-0.014889344,0.000163225,-0.010250834,0.001125493,-0.011779429,0.003674723
9/6/17,-0.002518893,-0.008587352,-0.000537157,-0.00293686,0.007974053,-0.008131448,-0.00492885,-0.000874617,0.00559703,-0.004621457
9/7/17,0.004518983,0.000540427,0.005600305,0.021543774,0.004100767,0.010865265,-0.005133767,-0.004127327,0.009807005,0.008917773
9/8/17,-0.010724798,-0.014675824,-0.013573473,0.008648079,-0.019166148,-0.013163431,-0.013959975,-0.003012807,-0.010728072,-0.004719852
9/11/17,-0.005549219,0.020685857,0.003585298,0,0.008243827,0.014634015,0.0062112,-0.004137159,0.01628013,0.00603745
9/12/17,-0.000557742,-0.002296753,-0.000701986,-0.002285715,-0.003231021,-0.006214664,-0.010820274,-0.00062818,0.017652709,-0.001070664
9/13/17,0.004748769,0.010502811,0.01575979,-0.01796629,-0.001334817,-0.006907103,-0.001377066,-0.003407588,0.000867679,0.003729856
9/14/17,-0.00661512,0.003607444,-0.00461537,0.048396541,0.014079521,0.003218542,-0.004475691,0.015073769,0.004347203,-0.003071379
9/15/17,-0.004737265,0.041085757,-0.006283484,-0.059319714,-0.004601121,0.003686788,0.008858233,-0.004126811,0.000288642,0.006394054
9/18/17,-0.005460474,0.012933181,-0.016502545,0.035707627,0.015004695,0.004779362,-0.009034505,0.006110888,0.008503453,-0.000930913
9/19/17,0.004773746,0.009869736,-0.007590773,-0.027844026,-0.004969317,0.012929855,-0.004901971,0.006800644,0.012596388,0.003053437
9/20/17,0.009274504,-0.008892757,0.001460155,0.023176008,0.013728856,0.011652427,-0.011657297,-0.003710579,-0.001666667,-0.005456132
9/21/17,-0.00058967,-0.004856522,-0.006880335,-0.008663063,-0.002915879,-0.000618716,-0.015589436,-0.0083339,-0.000556793,-0.012054794
9/22/17,0.000840391,-0.007236324,-0.006168768,-0.004080449,0.015070565,0.011591197,0.002306958,0.007996045,0.013115857,0.005660392
9/25/17,-0.004852643,-0.038714512,-0.010078959,-0.008769422,-0.022715013,-0.023347364,0.00372663,-0.009648593,-0.033002572,-0.011265813
9/26/17,0.001233379,-0.025775658,-0.007313908,-0.015384919,-0.018487549,-0.012159644,0.008920432,-0.007050262,-0.030257315,-0.005580903
9/27/17,0.017893578,0.000626156,0.003022853,0.032175926,0.000892857,-0.001262427,0.002791938,0.004142352,0.022632186,0.004070562
9/28/17,0.008609892,-0.001933467,0.00475827,0.005162042,-0.004462965,0.004860848,-0.003971747,0.003134602,0.021569203,0.004477316
9/29/17,0.007440736,-0.00173257,0.001290685,0.009706043,-0.008543858,0.002658536,0.00592199,0.007353433,0.034927881,0.007410935
10/2/17,-0.007014272,-0.010005642,-0.005002116,0.016435621,0.024700143,-0.004973588,-0.002921416,0.006302152,0.010300305,-0.001339406
10/3/17,0.003964876,0.000669232,-0.000939899,-0.001125493,-0.010022863,-0.004505562,0.003047103,0,0.010959014,-0.005505956
10/4/17,-0.005574548,0.006935033,0.011710541,0.017788129,0.010517588,-0.00452031,-0.000976849,0.009324077,-0.014554837,0.008065644
10/5/17,0.015030536,-0.006011655,0.011123471,0.013568729,0.000903615,0.022120718,0.007817335,0.000853294,-0.010862807,0.009921372
10/6/17,0.012531067,0.009142604,0.014186945,-0.001622938,0.012039273,0.000757289,0.00212718,0.005470806,0.017033588,0.00435156
10/9/17,-0.00306592,0.014123761,-0.002267883,-0.013495481,-0.024271939,0.00045307,0.000192524,0.002784674,0.030741142,0.004203343
10/10/17,-0.007579674,-0.01314563,-0.009547069,-0.022411433,-0.031165744,-0.008443958,-0.001025773,0.001331316,0.012705433,-0.000524178
10/11/17,0.015823292,0.007042653,0.003755788,0,-0.008470639,0.007850148,0.003711767,0.002416628,0.01867853,0.000785443
10/12/17,0.000384756,-0.000261705,0.004124667,0.000553863,0.00031506,0.012273678,-0.002241077,0.019543043,-0.015405611,0.008202637
10/13/17,-0.002341449,0.005358904,-0.004039927,-0.007739121,-0.000629228,-0.012016069,0.001657529,-0.004128095,-0.00936198,-0.001289657
10/16/17,-0.000100801,0.010819703,-0.002084596,-0.003337044,0.007339769,-0.025377233,0.012461613,-0.006284481,0.014811488,0.002966404
10/17/17,0.001906713,0.003343129,0.00351414,-0.018545066,-0.005300917,-0.014592278,0.00430914,-0.000597051,-0.018398655,0.001547788
10/18/17,0.001048081,-0.002678866,-0.012231806,-0.002263725,-0.0117824,-0.002079312,-0.004122687,-0.006232043,0.014754168,-0.000772798
10/19/17,-0.001573245,0.017132787,-0.003430119,-0.002861232,0.015853217,-0.000743218,-0.004924386,0.008309797,0.0031519,0.00437356
10/20/17,-0.00125402,-0.008042735,-0.010746698,0.0118545,0.002968984,-0.005059744,-0.00230135,0.007141187,-0.011976191,0.006236894
10/23/17,-0.021523122,-0.00588237,-0.020922101,-0.016863806,-0.009606519,-0.017327518,-0.004599765,-0.002961912,-0.006953631,-0.002027627
10/24/17,0.000556546,0.008542524,0.00709551,0.03913423,0.016649067,0.00686011,0.005169289,0.005441225,-0.003359734,-0.000507099
10/25/17,0.005108936,-0.017505693,-0.00521809,-0.011422479,-0.015990594,0.015323796,-0.003191628,0.002804723,-0.00607019,0.000636092
10/26/17,-0.007620801,0.004661058,-0.008091156,-0.013732707,0.021682299,-0.001680673,0.001144165,0.009490812,-0.013941769,-0.005571045
10/27/17,0.009938656,0.020317969,0.039660794,-0.014938037,-0.008218201,-0.009245058,0.023330462,0.000803167,0.00638509,-0.006659556
10/30/17,0.003062367,0.009760985,0.014361992,-0.011198325,-0.00601144,-0.00420758,0.017120287,-0.007046757,0.022336447,0.002267439
10/31/17,0.001397734,0.008156573,-0.003360012,0.013363228,0.009255179,0.016956626,0.006766809,-0.000693241,0.047606031,-0.014086421
11/1/17,0.008116713,-0.010322982,-0.00155721,0.008257685,-0.008472737,-0.005511174,-0.017698526,-0.01097072,-0.009195983,-0.005993066
11/2/17,0.003731676,-0.000291305,-0.003275506,-0.012161565,-0.000751033,-0.002902358,0.009022797,0.009127208,0.005881039,0.008363251
11/3/17,0.010094557,0.007165387,0.018568233,0.010506041,0.026216766,0.013995838,-0.008658063,0.001842469,-0.023961363,0.000713352
11/6/17,-0.003007463,0.011659562,0.010323841,-0.007176404,0.011467341,0.013741291,0.01084772,0.00298542,-0.013777485,0.00320152
11/7/17,0.005881799,0.007004619,-0.001396853,-0.021217993,-0.010095923,-0.010161874,0.005161746,-0.005622182,0.008454295,-0.005915777
11/8/17,0.009012943,-0.012778968,0.008919685,0.063369614,0.04395365,0.010351642,0.009005476,0.002069442,0.005458281,0.004979263
11/9/17,-0.002643749,0.000243552,0.00281142,0.000517464,0.006378025,0.001080205,0.004387596,0.004844859,-0.004358305,-0.000237812
11/10/17,0.001567269,0.014258664,-0.000666237,-0.007337559,-0.008850879,0.002977804,-0.002515868,0.010017932,0.023041453,0.000954312
11/13/17,0.002274092,-0.01637278,0.005479174,0.020877585,-0.029240573,0.00568953,0.002705271,0.008462029,0.028246068,0.003222152
11/14/17,0.003329122,0.005524617,0.005937511,-0.025794015,0.012365828,0.005249356,-0.009872895,0.002509984,0.004815067,0.006565228
11/15/17,0.001666569,-0.00933811,-0.000283977,0.004393198,-0.003978492,-0.01177838,-0.005249975,0.003085893,0.003754836,-0.005887671
11/16/17,0.009712877,-0.006453307,0.006289024,-0.002185793,0.01453514,0.028722601,-0.000467454,0.011067307,0.009792266,0.001202646
11/17/17,-0.014534375,-0.012039273,-0.007406919,0.01089929,0.033099948,-0.021116142,-0.005217046,-0.005980272,-0.008198536,-0.00869991
11/20/17,-0.001844367,0.009810673,-0.00306727,0.02883275,0.003817974,-0.007732166,-0.001822083,0.004396603,0.024005401,0.001576427
11/21/17,0.01086608,0.001667671,0.005835385,0.009924344,0.029802327,0.008782182,0.013724337,0.001119445,0.021277398,0.011774737
11/22/17,0.000927106,-0.00958496,0.013199098,0.00208225,-0.002988467,-0.004245198,0.009187019,0.000559816,-0.014345129,-0.008625907
11/24/17,0.004565426,0.006334549,0.021563029,-0.005760686,0.004051,0.00971999,-0.000742709,0.006677821,0.007272759,0.003007159
11/27/17,0.013570958,-0.014694899,-0.005695265,-0.002626742,-0.023000592,-0.010097868,-0.005499241,-0.009480858,0.001874805,0.006699391
11/28/17,-0.007305621,-0.017127413,-0.009406026,0.009414295,-0.014025475,-0.002054707,-0.007081816,-0.000445335,-0.010790725,0.009588709
11/29/17,-0.020365566,-0.066899925,-0.028464574,-0.039824748,-0.02583032,-0.062189348,-0.01841565,-0.033209829,-0.082466696,-0.016305032
11/30/17,-0.000939436,0.007551735,0.008234362,0.01223745,0.009534635,0.026222238,0.008297348,-0.046690996,-0.040906917,0.007872178
12/1/17,-0.005557846,-0.00821184,-0.008310534,0.007407441,-0.007375494,0.001062982,0.006451635,-0.001106562,0.0062112,0.007863736
12/4/17,-0.013901404,-0.069278555,-0.034581832,-0.043333873,-0.036404424,-0.063066747,-0.015660014,-0.032525016,-0.050102109,-0.040368019
12/5/17,0.009205048,0.028855949,0.011727885,0.005458529,0.009143068,0.019715552,0.003424863,-0.001372998,0.035568086,0.003068805
12/6/17,0.016714253,0.018989263,0.012539787,0.00923167,0.036068446,0.031246033,0.008974534,0.015689271,0.018447125,0.014970157
12/7/17,0.0102372,0.00015627,0.002762934,0.019231362,-0.005694494,0.005988857,0.001714202,0.014271621,0.02389432,-0.00060595
12/8/17,-0.00042419,-0.013074116,-0.007202912,-0.020074631,-0.006445238,-0.024388148,-0.006590973,-0.0017662,-0.019026362,0.006317442
12/11/17,0.005393445,0.013446624,0.003702565,-0.003191492,0.012860323,0.004512828,0.020300811,-0.00955669,-0.009487518,0.011090251
12/12/17,0.000817265,-0.010736539,-0.001226631,-0.012861914,-0.014242609,0.002311825,-0.002617422,0.001599818,-0.019633984,0.00315993
12/13/17,-0.005281002,-0.033382206,-0.005029722,0.051722157,0.008238718,0.00013498,-0.001334223,0.002268861,-0.004034656,-0.004559012
12/14/17,0.003963427,0.002953895,0.009024985,-0.03358621,0.008534902,-0.003226677,-0.001044629,-0.005893036,-0.001183012,-0.008699796
12/15/17,0.009042916,0.017430209,9.33E-05,-0.004228336,0.015644416,0.011032211,0.001956272,-0.004315736,0.002361276,0.018477081
12/18/17,0.010321011,0.024035931,0.002699806,0.020834087,0.010952748,-0.012927235,0.008767491,-0.008832579,0.007808951,-0.008530311
12/19/17,-0.00421273,-0.007164119,-0.001489567,-0.008819772,0.008467047,-0.011875515,-0.002803446,0.005674096,-0.002498014,-0.006040209
12/20/17,-0.006392968,-0.004562746,-0.010877934,0.005766726,-0.007743204,-0.008611463,-0.002978068,-0.015493589,-0.019481136,-0.007919911
12/21/17,-0.001240264,-0.005345837,-0.00096994,0.004151537,-0.000119168,-0.002294043,0.004811281,-0.012639488,-0.025120805,-0.006412147
12/22/17,-0.000933421,0.004465324,-0.003178892,-0.009384845,-0.014992785,0.001218769,0.001887387,-0.006735596,-0.001359004,0.001287227
12/26/17,-0.001257796,0.022589123,0.007163843,-0.002106373,-0.000971935,0.013282928,-0.001347512,-0.003508776,-0.022004633,0.00105442
12/27/17,-0.007613624,0.001370315,0.001989697,0.008403411,0.0035175,0.004568672,0.002935136,0.002453129,0.006139335,0.00070028
12/28/17,-0.003295649,-0.003691254,-0.002442004,-0.012064138,-0.004486215,-0.010594882,0.000467727,-0.004078071,-0.024103246,-0.002097658
12/29/17,-0.000305764,-0.025310056,-0.010953329,-0.015421736,0.007026074,-0.004066699,-0.007593855,-0.003863947,-0.016880073,-0.001051586
1/2/18,0.015766838,0.018070494,0.014409337,0.018582961,0.03871755,-0.005402498,0.012265792,0.001512244,0.050004549,-0.002092051
1/3/18,0.016928003,0.040190732,0.013291732,0.01615039,0.010605037,0.032442435,-0.001740342,0.012948158,0.010728757,0.003364077
1/4/18,-0.001471671,-0.010108389,0.003801892,0.029974304,-0.007137627,-0.007789212,0.002835896,0.007308471,0.019167164,0.005987352
1/5/18,0.007494696,0.005633293,0.009506948,0.000499875,-0.009174896,0.020410182,0.008954256,0.007335962,-0.007179406,0.006027883
1/8/18,0.004264051,0.007233305,0.008756052,0.016349138,0.015681325,0.004437408,0,0.011428696,0.005282865,0.000906618
1/9/18,-0.002834372,-0.001260807,-0.00334715,-0.00739466,-0.007460644,-0.011425826,-0.001261179,-0.00244989,-0.052142364,-0.004862338
1/10/18,0.005009762,0.024804386,0.007345561,0.002976193,-0.000337135,0.011021838,0.006504556,0.000671817,0.031905122,-0.000455373
1/11/18,-0.000705302,-0.004097271,0.013357608,0.0509971,0.00257458,0.003768849,0.003944327,0.003349713,-0.016215319,-0.000567505
1/12/18,0.017845817,-0.00277666,0.02467365,0.036533743,-0.002896293,0.006727321,0.005151878,0.005325653,-0.000233563,0.010433707
1/16/18,-0.009537528,-0.01774182,-0.01380613,-0.03714195,-0.037064226,-0.006568779,-0.009658636,-0.012578782,-0.005112723,-0.019613966
1/17/18,0.005101419,0.01805087,-0.013224905,-0.001819837,0.036199996,0.025420415,0.016608404,0.011496921,0.024009385,0.011829175
1/18/18,-0.001432868,0.002230252,-0.000487,-0.006424988,0.00504387,0.006168006,-0.000613446,0.007902577,-0.004988672,0.003335189
1/19/18,0.005005871,0.008817168,-0.013366372,0.008701681,-0.018615948,0.007302361,-0.000840171,0.007913749,-0.027683429,-0.001554347
1/22/18,0.015977316,0.014048322,0.022969369,0.003646312,0.013990864,-0.000238124,-0.001693481,0.005285026,0.009607572,0.017730766
1/23/18,0.008687421,0.012890902,0.018107381,-0.004077016,0.013507831,0.001069328,-0.001467517,0.003862666,0.016055391,0
1/24/18,-0.011180649,-0.013646914,-0.012670674,0.07238654,-0.005842276,-0.009629748,-0.017242297,-0.010607053,-0.015661306,-0.0079189
1/25/18,-0.001843869,-0.006956916,0.007247068,-0.005668208,-0.012442681,0.004039449,-0.019675422,-0.013508608,-0.027970645,-0.001515152
1/26/18,0.000646555,0.021643798,0.007186706,0.05127225,-0.003454608,0.01165336,-0.002852903,0.005717692,0.010358016,0.010043893
1/29/18,-0.000765287,0.016789953,0.006013758,-0.022227628,-0.015613458,-0.010500952,-0.013013315,-0.0124117,0.000924428,-0.012906135
1/30/18,-0.003551335,0.006655255,0.024394115,-0.006143783,0.00430488,0.009353708,0.008661708,0.000986031,-0.007650049,-0.006020229
1/31/18,-0.000538344,0.000122058,-0.000282545,-0.023898954,0.004448551,0.01345153,0.003350287,0.011948871,0.017070772,0.013350484
2/1/18,0.004368524,0.008266925,-0.038805574,-0.008832865,0.000433229,-0.019577512,0.003642339,-0.005565573,-0.012861162,-0.005606997
2/2/18,-0.009042543,-0.014792415,-0.032637539,0.003417346,-0.011118493,-0.019784702,-0.033693846,-0.007403758,-0.028497461,-0.020063234
2/5/18,-0.03242923,-0.060376855,-0.009038169,-0.019646997,-0.00578744,-0.016461277,-0.016540825,-0.025911104,-0.018607527,-0.0286758
2/6/18,0.050699259,0.098596005,0.05805574,0.028807665,0.020795022,0.041135865,0.051606492,0.009767386,0.078922855,0.04983637
2/7/18,-0.030949083,-0.003403293,-0.022486972,0.020316238,0.005288339,0.003180074,-0.022007521,-0.012041364,-0.029320735,-0.009772426
2/8/18,-0.052410471,-0.072517363,-0.056975749,-0.008598505,-0.041705942,-0.044752314,-0.032592284,-0.038349805,-0.061095099,-0.053813349
2/9/18,0.019980908,-0.026238403,-0.024983884,0.010591075,0.00380777,0.0217738,-0.004210801,0.012167632,-0.015713557,0.021550582
2/12/18,0.003752493,-0.031639058,0.015675191,-0.03938684,0.012025102,-0.002785702,0.026214882,0.007882857,0.028367287,0.004385232
2/13/18,0.006771281,0.026439398,0.020411787,0.004290011,0.006101024,0.002136468,0.014649807,0.008692643,0.013698844,0.010069452
2/14/18,0.019588571,0.044120445,0.031360845,0.051921347,0.040438563,0.04081121,0.026211361,0.021589029,0.035609291,0.025653872
2/15/18,0.009637673,0.006961293,-0.003503324,-0.017263067,0.035065373,0.003582857,0.01867141,0.022401301,-0.005273427,0.01577234
2/16/18,0.005853783,-0.00637726,-0.005973742,0.004142508,-0.034480687,0.002171554,0.000406044,0.00236048,0.021029346,-0.004879381
2/20/18,0.010843551,0.017536849,0.014999389,0.019818981,0.015165658,-0.008270918,-0.001163129,0.010302443,0.019793719,0.01346383
2/21/18,0.004391727,-0.041287291,-0.001401655,-0.015242314,-0.010605917,-0.008978006,-0.010235623,-0.016147469,-0.018463432,-0.01615474
2/22/18,-0.008601739,-0.002392346,-0.006723278,-0.001240438,0.003762029,0.011650617,0.004066227,-0.077176094,-0.01190624,-0.003482428
2/23/18,0.012637312,0.005545376,0.003111502,0.01195644,0.010993768,0.018107491,0.010482096,0.000469373,0.029442755,0.004902493
2/26/18,0.014043505,-0.004935485,0.008412698,0.020243606,-0.013843955,-0.008158188,0.014747537,-0.003737012,0.021275157,0.010747127
2/27/18,-0.020314658,0.002278461,-0.008246437,0.021370026,-0.007651472,0.004414461,-0.003972144,-0.011238704,0.019119452,-0.016216002
2/28/18,-0.016429428,-0.018424267,-0.004657062,0.007983316,-0.007056589,-0.006151548,-0.006379785,-0.007061345,0.000204897,-0.011346286
3/1/18,-0.035229303,-0.040923621,-0.01340204,-0.026382719,-0.004049883,-0.012133617,-0.020026692,-0.001654847,-0.023862529,-0.012203106
3/2/18,0.024241337,0.037385922,0.020981792,0.047103276,0.043035643,0.01726496,0.019541609,0.026583171,0.057625662,0.015924076
3/5/18,0.014579658,0.004849422,0.019464803,-0.012320484,0.001480824,0.012727676,0.009147011,0.007230352,0.064090162,0.013980226
3/6/18,-0.003791681,0.01271679,0.002891719,0.018484815,0.021403677,-0.001261352,-0.006994219,0.000579811,0.006346857,-0.010870831
3/7/18,0.018601338,0.016005677,0.012033275,0.02991832,0.035158931,0.011000933,0.00051433,0.008567842,0.011741818,0.007485865
3/8/18,0.00953017,-0.007312118,0.001199281,-0.012660686,-0.011394538,0.000250438,0.008285616,0.018675104,0.011474491,0.001695814
3/9/18,0.020941167,0.009131362,0.009795171,-0.01635508,-0.008359699,0.005591118,0.011286928,0.008168792,-0.021206051,0.013032557
3/12/18,0.000558335,0.01111212,0.003628972,0.000367579,0.002784225,-0.001859313,0.007900375,-0.009050847,0.04954841,0.002794021
3/13/18,-0.027582039,-0.01514452,-0.017340501,0.009125816,-0.010933156,-0.006091137,-0.014453032,-0.015921404,-0.045073419,-0.027063979
3/14/18,0.003730339,-0.00285032,-0.00376412,0.004484312,0.029889215,0.031334475,-0.01048064,-0.012447824,0.00772464,-0.013441489
3/15/18,-0.000330501,0.00020055,-0.007981612,-0.018004988,-0.005814238,-0.014189752,0.000839983,-0.002388129,-0.015681967,0.006925604
3/16/18,-0.016079862,0.001918159,-0.0074609,-0.02257605,-0.007368405,-0.007759496,-0.003532681,0.000226963,0.009620243,-0.000845309
3/19/18,-0.018191084,-0.029357356,-0.006194647,0.0292441,0.003093801,-0.007320586,-0.011457218,-0.012734641,-0.003651456,-0.009108995
3/20/18,-0.001174484,0.03448477,0.023062373,0.022766425,0.027368674,0.008445157,0,0,0.017320021,0.000859383
3/21/18,-0.001703594,-0.003052947,-0.002897446,0.006632301,-0.006134708,0.00123472,-0.021773261,-0.00011548,-0.004574424,-0.004854117
3/22/18,-0.030786679,-0.017013837,-0.013213969,-0.00483542,-0.015277489,-0.015786146,-0.00678769,-0.010790628,-0.019329957,-0.016348536
3/23/18,-0.024616925,-0.039679564,-0.028638634,-0.026859946,-0.034724379,-0.026592505,-0.020700946,-0.028487863,-0.062218455,-0.026263678
3/26/18,0.006869278,0.026862832,0.016760712,0.015399365,-0.001714776,0.012362357,0.027580671,0.009424466,-0.012520285,0.034387031
3/27/18,-0.05600806,-0.094011326,-0.04910661,-0.05402607,-0.061973605,-0.042084466,-0.031228782,-0.021483103,-0.049516908,-0.05934174
3/28/18,0.006551637,-0.012481081,-0.010825489,-0.003929278,-0.032507348,-0.008490367,-0.004614517,-0.006177719,-0.008509044,-0.004798849
3/29/18,0.019732267,0.032831564,0.028978596,-0.001172562,0.015466074,0.007408421,-0.00017879,0.006508399,-0.000383509,0.012014474
4/2/18,-0.016114359,-0.034197067,-0.032717168,-0.016713481,0.000513637,-0.003061974,0.00024001,-0.027355473,-0.029135919,-0.021789789
4/3/18,-0.000493262,-0.010813302,0.00048142,0.002781643,-0.005604539,-0.009610325,0.004463895,0.007376478,0.014655856,0.001450165
4/4/18,0.031440999,0.050911844,0.037804134,0.054024256,0.039365856,0.024091028,0.040006524,0.025336402,0.073229484,0.049738301
4/5/18,-0.013068417,-0.032093069,0.006745621,0.008422714,-0.005515181,0.017831861,0.001273959,-0.005289745,-0.043579025,-0.00064928
4/6/18,-0.012787292,-0.013813143,-0.017452475,-0.005002897,-0.010208337,-0.022226112,-0.015264773,-0.014151755,0.015388118,-0.013867711
4/9/18,-0.001328577,-0.006432081,-0.013387175,-0.000384689,-0.001834863,0.007877736,0.001000206,-0.000122317,-0.024102516,-0.002970136
4/10/18,0.005053264,0.014095631,0.002949577,-0.008384195,0.020445333,0.003652972,0.001444044,0.001210947,0.024667851,0.00528959
4/11/18,-0.007832224,-0.004718342,-0.008644773,0.022342994,0.004022571,0.003929278,0.001218557,0.011367882,0.003969835,-0.001631588
4/12/18,0.007261095,0.019802627,0.006232707,0.025637666,0.038224875,0.008557034,0.004200841,0.014306396,0.028350178,0.012365084
4/13/18,-0.011216696,-0.02419731,-0.012743538,-0.007885346,-0.027183565,-0.009403045,-0.000286115,-0.012095487,-0.022153704,-0.010367217
4/16/18,0.000944587,-0.001208825,-0.002425083,-0.004006562,-0.010916512,-0.001027749,0.004503357,0.00498399,-0.011549695,0.001062474
4/17/18,0.021444885,0.016725779,0.028004649,0.018618511,0.022086326,0.0186662,0.009866739,0.014018921,0.007876325,0.011200201
4/18/18,-0.004977889,0.00368746,0.008670584,-0.019549228,-0.003271795,0.002991775,0.000168705,-0.003611164,0.048558752,0.002283817
4/19/18,0.016967632,-0.011762544,0.008831945,0.002152081,-0.002263511,-0.006504902,-0.00554018,-0.015098187,-0.028376137,-0.003427684
4/20/18,-0.008389996,8.75E-05,-0.021828891,-0.011594333,-0.012175552,-0.006204515,-0.029022018,-0.011855716,-0.017235053,-0.00953336
4/23/18,-0.009704967,-0.024487778,-0.018815716,0.006892826,0,-0.008276612,-0.009576367,-0.008678936,-0.035864808,-0.004081852
4/24/18,-0.030910095,-0.016677514,-0.05055334,-0.01452986,-0.052314096,-0.046966733,-0.016615823,0.006685794,-0.052714487,-0.032956088
4/25/18,-0.00424098,-0.015298242,0.001487234,0.007676879,-0.033040878,-0.018609547,0.00631381,-0.002385497,0.000840689,-0.01066763
4/26/18,0.010176213,0.009009472,0.021945822,0.032520286,0.026507576,-0.003807028,0.000609125,0.015694463,0.017300774,0.007560869
4/27/18,-0.015366021,-0.013908918,-0.038294098,-0.020801032,-0.019485857,-0.027672379,-0.010296732,-0.003281381,-0.072829498,-0.018406062
4/30/18,-0.012386963,-0.009250105,-0.010398267,0.005681833,0.005078632,0.008209453,0.019121509,0.000116952,-0.023216864,-0.02960448
5/1/18,0.023063281,0.011379105,0.012106408,0.01411456,0.010619224,0.008861497,0.016035633,0.007814818,0.025981111,0.01902188
5/2/18,-0.003624887,-0.003044277,-0.007173131,0.031090587,-0.003005189,-0.044579043,0.007618002,0.00197847,-0.00043573,-0.01570324
5/3/18,0.004621297,0.023405832,0.007707352,0.020816312,0.034217658,0.029708575,0.005726126,0.007194276,0.019056445,0.011869893
5/4/18,0.030325164,0.030710222,0.01177083,0.025419429,0.009179532,0.010871149,0.030824358,0.018292141,0.026838672,0.019525238
